Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Male,Yes,2,Not Graduate,Yes,5904,0,239,300,1.0,Semiurban,1
Male,Yes,0,Graduate,No,1000,0,56,300,1.0,Semiurban,1
Male,Yes,0,Graduate,Yes,2582,0,97,360,0.0,Rural,0
Male,Yes,0,Not Graduate,No,2009,1467,398,180,1.0,Semiurban,0
Female,Yes,3+,Graduate,No,1823,468,76,480,0.0,Urban,0
Female,Yes,1,Graduate,Yes,3903,1614,116,360,0.0,Urban,0
Male,No,0,Graduate,No,6532,1646,64,300,1.0,Semiurban,1
Male,No,0,Graduate,No,2715,0,59,360,1.0,Rural,1
Male,Yes,0,Graduate,No,3442,0,339,240,1.0,Urban,1
Female,No,3+,Graduate,Yes,3229,2060,148,360,1.0,Urban,1
Male,Yes,1,Graduate,No,2984,0,145,360,1.0,Rural,1
Male,No,0,Graduate,Yes,1390,0,48,180,1.0,Urban,0
Male,No,1,Graduate,No,6476,2315,166,360,1.0,Semiurban,1
Male,No,0,Graduate,No,3665,1397,268,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,3930,0,267,300,0.0,Semiurban,0
Male,No,0,Graduate,No,1695,4138,200,300,1.0,Semiurban,1
Male,Yes,1,Graduate,No,2161,2529,68,360,0.0,Urban,0
Female,No,0,Not Graduate,No,2635,0,162,300,1.0,Semiurban,0
Male,Yes,1,Graduate,Yes,1018,3773,200,360,1.0,Semiurban,1
Male,Yes,2,Not Graduate,No,1000,0,45,360,1.0,Semiurban,1
Male,No,1,Not Graduate,No,1957,3155,68,180,0.0,Semiurban,0
Male,No,1,Graduate,No,4297,700,228,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,1887,2043,227,360,1.0,Semiurban,1
Male,No,0,Not Graduate,No,1460,0,53,360,0.0,Semiurban,0
Male,Yes,0,Graduate,Yes,1685,0,216,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2167,0,142,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,Yes,2326,1238,214,300,0.0,Semiurban,0
Male,Yes,0,Graduate,No,13573,0,91,360,0.0,Urban,0
Female,Yes,1,Graduate,Yes,6236,1999,197,360,1.0,Urban,1
Male,Yes,1,Graduate,No,6107,0,222,360,1.0,Urban,1
Female,Yes,0,Graduate,No,6754,981,108,360,0.0,Rural,0
Male,Yes,0,Graduate,No,1481,0,135,360,0.0,Rural,0
Male,Yes,0,Graduate,No,1266,1576,91,360,1.0,Semiurban,1
Male,No,0,Graduate,No,1373,0,361,360,0.0,Urban,0
Male,No,0,Graduate,Yes,7586,0,124,360,1.0,Urban,1
Female,Yes,0,Not Graduate,Yes,2032,1272,77,360,1.0,Rural,1
Male,Yes,2,Graduate,No,1241,3656,87,360,1.0,Rural,1
Female,Yes,3+,Graduate,No,2204,0,144,360,1.0,Urban,0
Male,Yes,0,Graduate,No,2522,0,211,360,1.0,Rural,0
Male,No,0,Graduate,No,3597,1752,60,300,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3553,0,406,360,1.0,Urban,1
Male,Yes,1,Not Graduate,No,1669,1063,161,360,1.0,Rural,0
Male,Yes,2,Graduate,No,4817,1925,177,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,1905,0,126,360,0.0,Rural,0
Male,No,0,Graduate,No,2672,987,135,300,0.0,Urban,0
Male,No,2,Graduate,No,4821,6200,122,360,1.0,Urban,1
Male,Yes,1,Graduate,No,1902,2381,247,300,0.0,Urban,0
Female,Yes,0,Not Graduate,No,2001,0,133,300,1.0,Urban,0
Female,No,1,Graduate,No,4510,2323,212,360,1.0,Semiurban,1
Male,No,0,Graduate,No,1635,0,103,360,0.0,Urban,0
Male,Yes,0,Not Graduate,No,2277,3283,151,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,4398,1675,82,360,1.0,Semiurban,1
Female,Yes,2,Graduate,No,12554,0,278,360,1.0,Rural,1
Male,Yes,0,Not Graduate,No,4554,532,81,300,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,4149,959,110,120,1.0,Semiurban,0
Female,Yes,0,Graduate,No,4322,1994,111,360,0.0,Urban,0
Male,Yes,2,Graduate,No,1406,2203,108,180,1.0,Urban,1
Male,Yes,0,Graduate,No,3232,0,207,480,0.0,Urban,0
Male,No,2,Graduate,No,2919,0,111,360,0.0,Urban,0
Male,Yes,3+,Graduate,No,3733,0,309,360,1.0,Urban,0
Male,Yes,0,Graduate,Yes,3234,0,82,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,3888,3343,148,360,1.0,Semiurban,1
Male,Yes,2,Not Graduate,Yes,2396,3119,84,240,1.0,Rural,0
Male,No,2,Not Graduate,Yes,3105,994,172,360,1.0,Urban,0
Female,Yes,0,Graduate,No,1262,958,133,360,0.0,Rural,0
Male,Yes,2,Graduate,No,2382,1412,122,360,1.0,Urban,1
Male,No,2,Not Graduate,Yes,7891,1779,273,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3726,1218,90,300,1.0,Semiurban,1
Female,No,3+,Graduate,No,2937,0,190,120,1.0,Rural,0
Male,Yes,0,Not Graduate,No,11240,2227,84,360,1.0,Urban,1
Male,Yes,0,Graduate,No,1149,0,143,360,0.0,Urban,0
Female,Yes,0,Graduate,No,1371,0,65,360,0.0,Urban,0
Female,Yes,1,Graduate,No,9886,0,90,360,1.0,Semiurban,1
Male,No,1,Graduate,No,3078,332,127,360,1.0,Rural,1
Female,No,0,Graduate,No,2515,2982,398,180,1.0,Rural,0
Male,Yes,3+,Graduate,No,1287,3167,142,360,1.0,Rural,1
Male,Yes,0,Graduate,No,4078,1394,362,360,1.0,Semiurban,1
Male,No,0,Graduate,No,4363,0,153,360,1.0,Rural,1
Male,No,0,Not Graduate,No,1385,1740,106,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,2702,1877,338,360,1.0,Urban,0
Male,Yes,3+,Graduate,No,2356,0,174,480,1.0,Rural,0
Male,Yes,1,Not Graduate,Yes,3565,12233,91,480,1.0,Urban,1
Male,No,2,Not Graduate,No,1361,0,178,360,1.0,Urban,0
Male,Yes,0,Graduate,No,7160,2753,112,360,1.0,Urban,1
Male,Yes,0,Graduate,No,5659,0,40,360,1.0,Semiurban,1
Male,No,0,Graduate,No,2311,0,235,360,1.0,Semiurban,0
Male,Yes,0,Graduate,No,2561,1110,259,240,0.0,Urban,0
Male,Yes,0,Graduate,Yes,2709,0,404,180,1.0,Rural,0
Male,Yes,1,Graduate,No,1728,0,172,360,1.0,Rural,0
Female,Yes,0,Graduate,No,2185,920,115,360,0.0,Rural,0
Male,Yes,2,Graduate,No,2467,0,221,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,9218,1086,223,360,1.0,Rural,1
Male,Yes,0,Graduate,No,5782,1979,358,360,1.0,Rural,1
